784 30 10 
-0.2538360990 0.9619945845 0.7736576078 0.6340857068 0.6562986288 -0.4304587890 0.7344827357 -0.9684145054 0.0176123593 -0.5372778921 0.9998263699 0.0415809089 0.4710137697 -0.7562733467 0.2212331310 -0.6619017166 0.1263043283 -0.0440662423 0.7805373355 0.4866210606 0.0370414630 -0.8472611818 0.6138870066 0.0983492937 -0.4109863331 0.8698432908 -0.9691088176 -0.2593221850 -0.9663859983 -0.7572402821 
0.1446488761 0.9735758504 0.1825069332 -0.9369771512 0.6155417618 0.4429083532 -0.4863614499 -0.1112687114 0.6781101506 -0.0096472796 -0.3126060164 -0.4265828097 -0.3135615806 -0.5482884255 0.0364696423 -0.2771401337 -0.5438979493 0.8178171143 -0.7721347883 -0.4395235525 -0.5738450411 -0.2080268888 -0.3020625243 0.9127557297 0.2928434643 -0.4925739079 -0.5595203873 -0.6705694912 0.3612348218 0.2579978745 
-0.5018241187 0.5612222177 -0.2543137146 -0.9269883720 -0.7148417470 -0.4471555392 -0.3306787579 0.9750156594 -0.7146977194 -0.7900125843 0.1217253681 -0.7511135741 0.6865990342 0.3108277961 -0.3336374017 -0.0172194267 0.5377511351 -0.0118336865 0.0730650589 0.4090138399 0.5318869032 -0.1975881036 -0.6094087495 0.4947570603 -0.5144292987 -0.1510393465 0.1275920017 -0.8384827851 0.3178699971 -0.4014279486 
-0.5960746197 0.0705631793 -0.4033531046 -0.0172444559 0.1858731222 -0.9517343947 0.1131311803 -0.1962414363 -0.4150906413 -0.5984450134 -0.9397418112 0.6906472752 -0.0662278396 -0.4353270076 -0.6426472658 -0.0959059668 0.0842228564 0.5333204772 -0.5188945826 0.0834359550 -0.1267024929 0.2746266550 0.7982274804 0.1672970173 0.7273867370 -0.2098011988 0.4147875204 -0.1362841132 -0.3349820009 -0.1458113290 
0.2544533842 0.8814876888 -0.7725940716 -0.3233210803 -0.1647700372 -0.8474214960 -0.3022805448 -0.9349465248 0.5020714493 0.7960156193 -0.7078025861 0.8022488513 -0.9010443853 0.2327577527 0.9514983991 -0.1790877072 0.0929380750 -0.5941700871 0.0227593229 0.1030721035 -0.2619069096 -0.1002859678 -0.4596232894 0.4517503460 -0.4787241985 -0.1636010618 -0.2896957089 0.6083018562 0.9517571213 0.1064668943 
0.6645838332 -0.8642015705 0.2837526263 0.3309156356 -0.6617740438 0.2848438376 0.4397457796 -0.3395090938 -0.7777651325 -0.7277475980 -0.5239501002 -0.7362935884 -0.4409220236 0.7045454805 -0.6970193752 0.0297819338 -0.3215973914 0.5626083945 0.9969461320 -0.5149562137 -0.4247746776 0.5886619150 0.9327678615 0.5230169671 -0.5082067961 0.0654190224 -0.5880087109 0.3088419914 -0.5668368873 0.4251251074 
-0.0731005744 0.6213715564 -0.8682564569 -0.6954502615 0.2470820356 -0.3105278409 -0.2458403942 -0.3284083666 0.4992403739 -0.3615734620 -0.8958523638 -0.8771198223 -0.2910914979 -0.9582929006 -0.1149296821 -0.1500574400 -0.1869451484 -0.9694593508 0.3427885194 -0.9502183764 -0.0569698099 -0.3662036140 0.7888753589 0.1762141623 -0.7527254550 0.8754019454 -0.7132366434 -0.3973033546 -0.2039387760 -0.6603766039 
-0.1100220021 0.1224164898 -0.7245150560 -0.0936540173 0.4704219291 -0.2307846126 -0.9825859995 0.2090436668 0.4121626422 -0.6682150386 -0.5634270515 0.9744232097 0.7779282546 0.0349652749 0.4908519901 0.2636714426 0.6969594737 0.0738173284 -0.0776786670 -0.6406549786 0.6351345133 -0.6233989581 0.9348651365 -0.1206675039 -0.8783474716 -0.1557567370 -0.6903243704 0.2115613910 0.2890697683 -0.4368870311 
0.2128858635 0.6828079386 0.6499163921 0.1111705619 -0.4759476779 -0.7289791355 0.2990643767 -0.6749740182 -0.6789985249 0.3323824579 -0.3650691180 -0.6648573829 0.1827010328 0.3761783478 0.1853542894 0.6012440125 0.0591354871 0.0154665927 0.1157081089 -0.4463024280 0.1798766612 0.4200515673 -0.8537160520 -0.1944587821 0.9199261554 0.6526490291 0.9422055712 -0.4295764644 0.9609449119 0.6034665517 
0.3599807402 -0.2103183974 0.4414781973 0.4749410594 -0.9652742113 0.0921729844 0.1417785085 -0.0941104641 -0.7932031469 0.1257053674 -0.5077535136 0.8543870351 -0.6195946154 -0.2186691413 -0.8156511435 0.3118162510 -0.0446113901 0.5814814853 -0.9228774312 0.2150734646 0.7925906016 0.9099561072 -0.6740478373 -0.5735660952 0.2948160745 -0.9243770999 -0.6277629731 0.0220585626 -0.0346514673 -0.1559819660 
-0.5570544493 0.1259784500 0.3095022827 -0.9478246448 -0.6043344366 0.2674221594 -0.1017002678 -0.0782573313 0.4331575581 0.0917223279 0.5319623319 -0.3486608563 0.5866279955 -0.3229159648 0.4447024792 0.2427174181 0.5664873400 0.2291272536 0.5156337354 -0.5423843482 -0.3152818196 -0.3169520564 -0.0906086074 -0.0623554098 -0.9641762261 -0.8736019395 -0.7999956374 -0.7311403877 -0.5737045706 0.0848467938 
0.6929644791 -0.4660511507 -0.8533677231 -0.6503960586 0.4069503566 -0.2015257302 -0.5826447045 -0.3420012579 0.9139257637 0.3759094121 0.1636438248 -0.0103274553 0.2454395892 -0.1290566242 0.7742055778 0.5363366407 -0.3629844763 -0.3376953490 0.1702042248 -0.1242708556 0.4911363303 -0.5292706069 0.0163388215 0.0444416442 0.4553960038 0.4040258276 -0.6070427875 0.3564362258 -0.7278254988 0.3179572849 
0.9177473845 -0.5760872225 0.9801825574 0.1506453428 0.7156433364 0.1793281550 -0.1245704588 0.4882192308 -0.7618187873 -0.0522382102 0.8586625305 0.8216816840 -0.8560472980 0.0869564509 0.2615979375 0.5380621918 0.8743176879 0.6062936459 -0.9996357223 -0.7508125250 -0.6646734942 -0.9587863537 -0.9102505529 0.4472279182 0.3725876639 0.0940043218 0.9380322026 0.9092510667 0.2138387597 -0.8453048694 
-0.8160220959 0.5438961192 0.1907258167 -0.2957687636 -0.1137122013 -0.8379085089 0.0349229870 -0.1788385753 0.2394981948 0.9334526182 -0.9331402831 0.4352975856 0.4456628406 -0.4745742805 0.7346506969 -0.0801662207 0.0245723522 -0.4309687561 0.9281052520 -0.1834813987 -0.7108257552 0.2471914322 -0.3046638500 0.3585364546 0.5219395346 -0.6596380830 0.5971267911 -0.4543741584 -0.8355602033 -0.6892023443 
0.8021153447 0.5762535475 0.4772884050 -0.6682281049 -0.1796773272 -0.6657530618 -0.7891362723 0.0983223618 0.7393845308 -0.9879512135 0.4280302854 -0.0484686870 -0.3718452443 -0.1322181682 0.1926064650 0.9324848192 -0.0038842189 0.6762083548 0.6057180278 -0.0534696966 -0.0128940315 -0.9178832247 0.1468729270 -0.0894458466 -0.5066865756 0.2156874247 -0.2680500064 -0.3684472180 0.1033899870 -0.6251021440 
-0.8641320887 0.6754835519 -0.1268428619 -0.2510489651 0.9764196039 -0.2533490475 0.7747390485 -0.7751422156 -0.4645090936 -0.7569773205 0.2758146073 -0.8284567659 0.1095996355 0.5284611685 -0.9976524065 0.7938282193 0.9816788521 0.4103767761 -0.5492802119 -0.5930318493 -0.1336805712 -0.8041849103 -0.2825576136 0.5190088314 -0.9034411968 0.4880021946 0.3118803881 0.2353040931 0.8974467719 0.7241371957 
-0.9871971608 -0.8666211718 0.5453256631 0.1415652224 -0.6802331035 -0.5622618101 0.1434121198 -0.3651275802 0.0539098141 0.5432749207 -0.4529354976 0.9287113744 0.8795395447 0.7300321468 0.7512331859 0.7830511203 0.0871946965 -0.1915065432 0.2365730053 0.5105461499 0.9589926193 -0.3613184010 -0.2439958403 -0.1449057409 -0.9308202089 0.7416211259 0.8791037276 -0.7515700210 -0.4979530455 0.8656593887 
-0.0152612539 -0.4824901999 -0.9010030954 -0.2428844019 0.3609249050 -0.9453547159 -0.8154368575 0.0081889366 0.5460652895 0.5942382860 0.2931289496 -0.2896661097 0.4759184775 0.3173634358 0.2288369485 0.5462380165 0.8337927826 -0.4856230247 -0.3838411866 -0.7955613033 0.3687658907 0.3848243168 -0.0340364151 -0.6955277512 -0.9231357513 0.5304565448 -0.9953138637 -0.0382592589 -0.3780863611 -0.5607322542 
0.7928899261 -0.7195284044 0.9792882132 0.0830950055 -0.3126419910 -0.5907755679 -0.7398807671 -0.3465252209 0.2676351523 0.5549075400 0.2531895085 0.9896476880 -0.5046317807 0.5971118780 -0.2708679865 -0.7650201994 0.4114791606 -0.9728521612 -0.2714134730 0.0404229283 0.8396434675 0.6455411643 0.1253608032 -0.6432408893 0.0127633428 -0.2705328677 -0.0382724155 0.4248362098 0.8066330732 -0.0337173183 
0.3910999798 -0.9963252296 0.7334759369 0.0623548267 0.6801814639 -0.3791156136 0.7117395675 -0.5443063215 -0.5062390767 -0.0484556094 0.0106201579 0.9062161422 -0.9496840641 0.4960493103 0.9769653110 0.2031659963 -0.9109738606 0.1964927827 0.0029505165 0.6625104976 -0.7571560659 0.0646813329 -0.8698725095 0.6022167911 -0.7179798339 -0.3094767226 0.3188810604 -0.4967957108 -0.8849061680 0.0089635539 
-0.5747950865 -0.4464009939 -0.6885997553 -0.1526436693 0.2175896173 0.8799094988 0.7543726550 -0.0182070577 -0.7027120108 -0.7059998258 -0.4811993417 0.3407845565 -0.1084344366 -0.5846628083 -0.4701831046 0.9315801366 -0.2295177544 -0.6817436156 0.9951438457 0.6194596936 0.0280788094 0.6693460488 -0.4295086504 0.2890419593 0.2898494794 -0.5875744807 -0.3539599748 -0.0320134177 0.1116560615 -0.4965059936 
-0.5471858430 0.6707787243 0.6254257392 0.4071783365 0.2380297549 -0.0272589867 -0.5094234318 0.9432860074 -0.9389883589 -0.1976784788 0.0700249248 0.2681605002 -0.3855253422 -0.4854610646 0.3961646863 -0.5681083714 0.0903819662 -0.8238925702 0.4881880512 -0.1592051175 -0.6167865120 0.5261064052 0.7740708511 -0.2124794122 0.3403102369 0.8014592892 -0.5599645218 0.4348973018 -0.5727654756 -0.0549210833 
0.4681148394 -0.1559396170 -0.5806840674 0.6327113055 -0.9712536005 0.8536878004 0.8524602406 -0.7998204723 -0.0659131301 0.5192263422 -0.3856774782 -0.2051282562 -0.2864938764 -0.3711845650 0.3689832576 0.0780027559 -0.5484728486 0.7800543440 -0.5849976467 -0.8386178933 0.2025722655 -0.8450755192 0.2750762685 0.2801923154 -0.9224442520 0.5659441115 -0.5283689682 -0.2885918235 -0.9275674540 -0.6520407171 
-0.1284320732 0.4062879888 0.4514176012 -0.9373703384 -0.8926679645 -0.3051381045 -0.8629047510 -0.2576052225 -0.3324463811 0.2282640555 0.1539074090 0.2087449511 0.0821130556 -0.0293566227 -0.0094882595 0.4950617465 -0.3527941680 0.7899243971 0.5825971490 0.7598828630 -0.3740872580 -0.3680481656 -0.7216996309 -0.5541066935 0.5460568737 0.8318490338 -0.0814460541 -0.6129939957 -0.8840973897 -0.8836337242 
0.0989113402 -0.2204752257 -0.4678113061 -0.7932613810 -0.0490120607 0.2963688219 -0.2513516528 0.2521377341 0.9116901265 -0.9810155995 -0.2862517062 0.3438617697 0.9443723105 -0.4572596214 0.5287107174 0.4582021386 -0.0478203933 -0.8343907111 0.8797804942 -0.6770053265 0.5373462339 0.9390166674 -0.3550960674 0.1759817623 0.0939504463 -0.8338576560 -0.8512726879 -0.1540695903 0.0659924837 -0.9128619346 
0.6584401490 -0.1666505357 0.8567562342 -0.6846172610 0.0867576420 0.2897934320 -0.8446904621 -0.6396173953 -0.6787241450 -0.9366598966 0.3424233219 0.6217635064 -0.7204377868 -0.5772932446 0.0892552103 -0.7105844602 -0.5830418641 0.1196029732 0.5499373970 0.5364855278 -0.0343892485 0.1963281196 -0.7089467524 0.8222974367 0.4357398109 0.5786107748 0.8190887907 -0.1271981395 0.4204156931 -0.6487203855 
0.6364923668 0.9870198408 0.1786627762 -0.1040354244 0.8870510354 -0.2479327343 -0.0698950186 0.5008927294 -0.2631297607 0.4797802217 0.7042248817 0.6479994543 0.7002935007 -0.1290481305 0.4685564013 -0.7497303594 0.0733002161 -0.2625980461 0.0260088620 -0.9782269148 0.8037448621 -0.6125021238 0.4641745203 0.7881630068 -0.5021457349 -0.9705449951 -0.9116869488 -0.9134180710 0.0022556185 0.4906309690 
0.4616986241 0.1899975476 -0.8806076256 -0.5472456317 -0.9699594826 -0.4714066309 0.9031396686 -0.2837322614 -0.2845471382 -0.5810648890 0.1188284781 -0.3532226637 -0.0171511197 0.9296521819 -0.7072311932 -0.3235807872 0.3356282729 0.0599556739 0.4812794348 0.3463704042 -0.5720657442 -0.1518621231 -0.1668162493 -0.2244493221 -0.6591588741 0.4620146025 -0.7753296469 -0.5450447656 0.5451394056 0.8001007327 
0.0016232511 -0.8652241419 -0.3203880241 0.1561636060 -0.4488335451 0.3456109848 -0.5037480909 0.7427151412 -0.7169874249 0.3773114012 -0.6366776816 0.1310338594 0.7742364462 0.4205748354 0.9615043347 0.7892147149 -0.7565129886 -0.7487526581 -0.6494907224 0.2124506609 -0.7424557434 -0.1352972038 -0.3267852999 -0.4702058621 -0.4692548899 0.9608631815 -0.1314649558 0.6296895798 -0.0549644507 0.9503880281 
0.2589460108 0.2206894319 0.5865394573 0.5721001374 -0.7654462424 -0.9691190556 0.0280521035 0.7947725558 -0.6327814640 -0.4912317216 0.8717902471 0.5468759349 -0.7291698757 -0.3258796509 -0.8736218569 0.2813987272 0.9005046888 -0.6833943900 -0.5424716708 -0.0694384075 -0.2785034610 0.6187576076 -0.6364204764 -0.4753547897 0.7298623456 0.1661660144 -0.9024710274 0.0962774083 -0.9571836011 -0.7860865382 
1.0142608200 -0.6442750797 -0.2127783004 -0.7002102387 0.9002165636 -0.3369970826 -0.9261181220 -0.9777935054 0.6708837573 -0.5862179008 -0.3730474883 -0.4378587194 -0.6648024492 0.4334619798 -0.3807822089 -0.3446102815 0.8096746269 0.9189717063 0.1597615688 -0.3470563937 -0.1925961458 -0.2296852109 -0.7995276679 0.7496586015 -0.4445520961 -0.0632397551 -0.5819459431 0.5947956380 0.1383352597 0.0400903771 
-0.0346606971 0.7777880716 0.2631230001 0.7243293674 -0.9412441628 -0.2886443644 0.0067114188 -0.6916328510 -0.5223796382 0.5610452729 -0.8852327097 0.5699893386 -0.2131699703 -0.9838379972 0.4409445844 -0.4484035017 -0.9236097251 0.5464399218 -0.7903705897 -0.0051134028 -0.7901570538 -1.0011152096 0.8565145263 0.4092576306 0.3958829833 0.4719451152 0.7341677908 -0.7633025362 -0.4237163738 -0.0501375582 
0.9663270050 -0.1928699351 0.3432960154 0.5765827505 1.0337132917 -0.2329126599 0.2044820510 -0.5805694547 0.5005264019 -0.2706912246 -0.1400564843 -0.3489539933 0.1066505296 0.1629043946 -0.9279991663 -0.1289585845 -0.8975936824 0.9555352073 0.3900666478 -0.7300208274 -0.1366129767 0.3289138030 0.2039555373 0.8281839801 0.7313218649 0.0877538275 -0.4135337285 0.5947828171 -0.5616195157 -0.9132474556 
0.2302431929 -0.4803095082 -0.8981362846 0.7506659109 0.7249852611 -0.8239791537 0.1202251181 0.8828417153 0.9008075368 0.3988475937 0.2298686141 0.4931470671 -0.4299963171 -0.1160572166 -0.9535752291 0.1024142343 0.8635062695 -0.5048432603 0.8389093993 0.3322495115 0.0437144475 -0.8446263089 -0.4192992314 -0.9545852493 0.5278089605 -0.3190446922 0.5447678434 -0.9130822592 0.6293030884 0.3557608425 
0.6084890868 0.4882770335 -0.1067171596 -0.4598337545 0.7848196646 -0.5478563085 -0.0619179385 -0.9676518593 0.7275910233 -0.3954166245 0.3940605199 0.1078736036 -0.0319604946 -0.3407940929 0.3395358440 0.4484237157 0.8655055940 -0.8093849565 0.9822796649 0.4426414899 -0.5852350649 0.6884680291 0.6022673430 0.4427967174 -0.9358326941 -0.4974211765 -0.1345288125 -0.0114965955 0.1433171795 0.4265635982 
-0.9989692460 -0.1661891580 0.7545952896 0.0939498016 0.3004012550 -0.4972035969 0.8717297607 -0.4856789679 -0.1283345025 0.9284931508 -0.7556697049 0.6424128988 0.3486628727 -0.4623584418 -0.7152383992 0.3362970713 -0.7194800307 -0.3242471100 -0.5112027464 -0.1316312448 -0.4922504418 -0.0112403194 -0.4976560066 -0.4425090280 0.8251934740 0.7268395152 0.9753197304 -0.6231706221 0.3402008013 -0.9500265819 
0.2165718523 -0.6651419681 -0.7660334681 0.0829646840 -0.4409485211 0.7046996867 0.4889487371 -0.1091977156 0.3454894408 0.6129014487 -0.1219305278 0.7336244959 0.1609876748 0.5413855652 -0.3664019444 -0.1604513766 0.9741613022 -0.0348320194 0.3934203956 0.0711231678 -0.5488078990 0.3451466291 -0.7714501474 -0.9755927991 0.0799364297 -0.0185019823 0.6041141182 0.5249909538 -0.1953453215 -0.5092568793 
-0.0984238494 -0.4911085534 0.1326642017 -0.3055098642 0.3974456414 0.6463618607 -0.4065488758 -0.5786549763 -0.0980313724 0.0163073740 0.6178005272 0.6259705866 -0.4528535798 0.6288746563 -0.2931490453 -0.7865728533 0.5392204494 0.4326679506 -0.8691995342 -0.7414175528 0.0181642943 0.2944341063 -0.1608040546 -0.3770614211 0.2584435844 -0.0223401151 -0.8288279693 -0.9829248347 0.1018155701 0.4000720641 
-0.8718195198 0.6530983911 -0.9032561187 -0.5990189307 -0.9883414441 0.0432781815 0.2640266211 0.7495889979 0.8521600385 -0.4636593178 0.1816962231 -0.7623661693 -0.3061603471 0.7364965753 -0.2201316860 0.2176849165 -0.2643023849 0.6626671718 0.3456972539 0.7207490996 -0.0910170116 -0.3283724891 -0.9323126216 0.8274525960 0.0938359929 -0.1094282519 0.4199844631 -0.8571412802 -0.8133674670 0.4046520955 
0.5749677607 0.2280249293 -0.6479436241 0.7514010806 0.6489547150 -0.1167096196 0.2064755203 0.7311496651 0.2725378314 -0.3175179544 0.8923580107 0.8310737719 -0.1977211481 -0.7164491274 -0.9154290441 0.6564974493 -0.5879505002 -0.8131559910 0.3348143046 -0.0759796468 0.3535917473 -0.5582696512 -0.9104108624 -0.1954285781 0.0750159365 -0.8338231713 0.2273546576 0.8029117296 -0.4104033075 0.8805830197 
-0.7073412877 0.1937978462 0.5082762077 -0.7666710801 0.1400709967 0.6879501879 -0.5427273624 0.6519423877 0.2152497259 0.1371951882 -0.6623061273 0.9298752134 -0.0242052813 0.4197139226 0.8118486448 0.6428190103 -0.3084285635 0.3299753722 0.6724447055 -0.7905384640 -0.0663136478 -0.7534007871 -0.5139790038 0.7943175672 0.6799230435 -0.9747677592 -0.8640926837 -0.5090224500 0.2517736630 0.2179628414 
-0.1359319694 -0.5229657326 -0.6630255924 0.8559862232 -0.3023862678 -0.6656893891 0.1317590388 -0.5226017224 0.4444456192 -0.5512428746 -0.8794601701 0.5323289401 -0.8337575396 -0.0521432166 -0.5510682644 0.5911829123 0.6536239342 0.4575953031 0.0119034219 0.3579022221 0.8424839436 0.3792649449 0.0453489232 0.4351007906 0.7320064966 -0.8262259368 0.7843844604 0.8624959355 0.4256303221 -0.7919714378 
-0.7892253312 -0.7198764268 0.5472246171 0.2396996774 0.8516951605 -0.8974231334 -0.4454215510 0.6772316977 0.4540348366 0.0890259636 -0.7132975769 -0.2932834662 0.6446529378 -0.2642060692 -0.0716863150 -0.5335255212 -0.5030220859 -0.5166588875 0.1875798546 0.6691466552 -0.8831401382 0.3070149477 -0.3587693700 0.4308284864 0.3587127704 -0.3875838014 0.8890728796 -0.3381264217 -0.2638309011 -0.5743352072 
-0.0729485101 -0.9608585626 0.2760328162 0.0825373449 0.7768010094 0.2214043427 -0.6671938154 0.0397789631 -0.5073543060 -0.9412921419 -0.8048524899 -0.5241544113 -0.3279550445 -0.9799763632 0.2421655378 -0.8539539441 -0.2396193049 -0.9078691298 0.6692904250 0.5952093089 0.1298613491 0.8910884956 0.4984109327 0.4929596735 -0.8618919025 -0.8843575377 -0.0963843675 -0.7914160562 0.0813462578 -0.4453339491 
-0.3916158152 0.9490788578 0.1728909476 -0.5836168196 0.4858941679 0.7042526419 -0.0706655033 -0.2964847569 -0.3016208696 -0.8464525446 -0.3918478925 0.5275479878 -0.3192824293 -0.4376800079 -0.2393813937 0.7377868576 -0.7502314523 -0.7612135250 -0.9005759997 -0.2974678110 -0.0254700723 0.6480997419 -0.1197019288 -0.1706351010 -0.1549693955 -0.8897700692 -0.3122924498 -0.9236621460 0.8228092392 -0.5855976174 
-0.1370448241 -0.3730166439 -0.6252427235 -0.8242739859 -0.8925243660 0.2454843388 -0.7908652106 -0.3828866749 0.6267053037 -0.7550065365 0.9390538117 0.6534367439 -0.1411277453 0.9602992240 0.0990508200 0.4961252437 -0.2167152941 0.8003775107 -0.5569107359 0.8227685332 -0.5819257844 0.7127260436 -0.1691496313 -0.4003458472 0.9095032225 0.0642438123 0.1231777337 0.4857120010 0.2942216132 0.3658366294 
-0.7660189856 -0.6290752939 -0.8700843807 0.2469926744 -0.8285227231 0.7876865228 0.1918552568 -0.7260971693 0.7358993750 0.4142743582 0.9807261936 0.4040075055 0.4312050023 0.0381657114 -0.9578893942 -0.0128766452 0.2209898028 0.0663292800 0.9962421602 -0.9772630785 -0.7302133212 -0.2305653436 0.4013911449 0.6889995050 -0.4583295610 -0.6477022492 -0.1436832252 -0.6219401663 -0.1148358372 -0.2252631953 
0.1249253673 -0.9314641075 -0.9895755718 0.9604180200 0.4473068357 -0.4120689752 -0.8247656596 0.9177869833 0.6642203971 -0.2753280706 -0.3978073909 -0.3488430197 0.2796784663 -0.4323049722 -0.2583829718 -0.9870707893 0.4320965469 0.8006288256 -0.4973207812 0.0479144072 0.7537180625 0.9708172972 0.8796465676 0.1920269998 0.3262514970 0.1411293418 0.5235767609 -0.6761982978 0.5808614133 0.9002891789 
-0.9814572887 0.6289216676 0.5281258415 -0.4292711375 0.8468922268 -0.1691119002 -0.1278849073 -0.8768045013 -0.2020867364 -0.1177317529 0.6442176582 -0.4765992236 -0.6299416011 0.7191637908 -0.8403063727 0.2767496121 0.0762034265 0.1245475928 0.0077016599 0.9906669053 0.3799611235 0.6744842878 0.1634454579 0.9462291871 0.1806722258 0.8862636404 -0.7864104838 0.4516346764 -0.0688023666 -0.8266524410 
0.2549906877 0.7538896224 0.2580343002 0.8207930373 -0.3031987918 -0.0848592100 0.2478183565 -0.9964082511 -0.0192422525 0.1149542819 0.2972194131 0.1429941420 -0.1605604855 0.3348204542 0.8984613892 -0.7680162573 -0.4755533420 -0.6981623282 -0.0490614932 -0.7731358578 -0.4858179629 -0.8344921572 -0.4105954929 0.5768589505 -0.9238923095 -0.5053507423 0.5554656674 0.9342811140 -0.3463191834 -0.9232907490 
0.8806183790 -0.3621887611 0.1969470521 0.2180408857 -0.3801520015 -0.9976665588 -0.0710458173 -0.1117181271 0.7379775409 0.2478371211 0.6539117101 -0.8208485374 0.4068661174 0.4489139531 -0.6152928586 -0.3756309369 -0.3521986031 -0.3249439412 -0.6430900208 -0.4370326056 -0.1419822681 -0.1449179602 -0.3652196665 0.1090843590 -0.7486826331 0.1320924643 0.8430090180 -0.6887196275 -0.7596376922 0.0334730784 
